date,df_idx,P_TP,P_SL,edge,E_r,Cons,side,gated_vol,gated_trend
2025-10-09 01:45:00+00:00,167169,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 02:00:00+00:00,167170,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 02:15:00+00:00,167171,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 02:30:00+00:00,167172,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 02:45:00+00:00,167173,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 03:00:00+00:00,167174,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 03:15:00+00:00,167175,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 03:30:00+00:00,167176,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 03:45:00+00:00,167177,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 04:00:00+00:00,167178,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 04:15:00+00:00,167179,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 04:30:00+00:00,167180,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 04:45:00+00:00,167181,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 05:00:00+00:00,167182,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 05:15:00+00:00,167183,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 05:30:00+00:00,167184,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 05:45:00+00:00,167185,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 06:00:00+00:00,167186,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 06:15:00+00:00,167187,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 06:30:00+00:00,167188,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 06:45:00+00:00,167189,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 07:00:00+00:00,167190,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 07:15:00+00:00,167191,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 07:30:00+00:00,167192,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 07:45:00+00:00,167193,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 08:00:00+00:00,167194,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 08:15:00+00:00,167195,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 08:30:00+00:00,167196,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 08:45:00+00:00,167197,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 09:00:00+00:00,167198,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 09:15:00+00:00,167199,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 09:30:00+00:00,167200,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 09:45:00+00:00,167201,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 10:00:00+00:00,167202,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 10:15:00+00:00,167203,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 10:30:00+00:00,167204,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 10:45:00+00:00,167205,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 11:00:00+00:00,167206,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 11:15:00+00:00,167207,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 11:30:00+00:00,167208,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 11:45:00+00:00,167209,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 12:00:00+00:00,167210,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 12:15:00+00:00,167211,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 12:30:00+00:00,167212,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 12:45:00+00:00,167213,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 13:00:00+00:00,167214,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 13:15:00+00:00,167215,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 13:30:00+00:00,167216,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 13:45:00+00:00,167217,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 14:00:00+00:00,167218,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 14:15:00+00:00,167219,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 14:30:00+00:00,167220,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 14:45:00+00:00,167221,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 15:00:00+00:00,167222,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 15:15:00+00:00,167223,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 15:30:00+00:00,167224,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 15:45:00+00:00,167225,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 16:00:00+00:00,167226,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 16:15:00+00:00,167227,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 16:30:00+00:00,167228,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 16:45:00+00:00,167229,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 17:00:00+00:00,167230,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 17:15:00+00:00,167231,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 17:30:00+00:00,167232,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 17:45:00+00:00,167233,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 18:00:00+00:00,167234,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 18:15:00+00:00,167235,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 18:30:00+00:00,167236,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 18:45:00+00:00,167237,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 19:00:00+00:00,167238,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 19:15:00+00:00,167239,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 19:30:00+00:00,167240,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 19:45:00+00:00,167241,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 20:00:00+00:00,167242,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 20:15:00+00:00,167243,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 20:30:00+00:00,167244,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 20:45:00+00:00,167245,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 21:00:00+00:00,167246,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 21:15:00+00:00,167247,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 21:30:00+00:00,167248,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 21:45:00+00:00,167249,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 22:00:00+00:00,167250,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 22:15:00+00:00,167251,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 22:30:00+00:00,167252,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 22:45:00+00:00,167253,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 23:00:00+00:00,167254,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 23:15:00+00:00,167255,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 23:30:00+00:00,167256,0.0,0.0,0.0,,0.0,0,0,0
2025-10-09 23:45:00+00:00,167257,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 00:00:00+00:00,167258,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 00:15:00+00:00,167259,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 00:30:00+00:00,167260,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 00:45:00+00:00,167261,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 01:00:00+00:00,167262,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 01:15:00+00:00,167263,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 01:30:00+00:00,167264,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 01:45:00+00:00,167265,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 02:00:00+00:00,167266,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 02:15:00+00:00,167267,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 02:30:00+00:00,167268,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 02:45:00+00:00,167269,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 03:00:00+00:00,167270,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 03:15:00+00:00,167271,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 03:30:00+00:00,167272,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 03:45:00+00:00,167273,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 04:00:00+00:00,167274,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 04:15:00+00:00,167275,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 04:30:00+00:00,167276,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 04:45:00+00:00,167277,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 05:00:00+00:00,167278,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 05:15:00+00:00,167279,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 05:30:00+00:00,167280,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 05:45:00+00:00,167281,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 06:00:00+00:00,167282,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 06:15:00+00:00,167283,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 06:30:00+00:00,167284,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 06:45:00+00:00,167285,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 07:00:00+00:00,167286,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 07:15:00+00:00,167287,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 07:30:00+00:00,167288,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 07:45:00+00:00,167289,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 08:00:00+00:00,167290,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 08:15:00+00:00,167291,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 08:30:00+00:00,167292,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 08:45:00+00:00,167293,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 09:00:00+00:00,167294,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 09:15:00+00:00,167295,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 09:30:00+00:00,167296,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 09:45:00+00:00,167297,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 10:00:00+00:00,167298,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 10:15:00+00:00,167299,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 10:30:00+00:00,167300,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 10:45:00+00:00,167301,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 11:00:00+00:00,167302,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 11:15:00+00:00,167303,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 11:30:00+00:00,167304,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 11:45:00+00:00,167305,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 12:00:00+00:00,167306,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 12:15:00+00:00,167307,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 12:30:00+00:00,167308,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 12:45:00+00:00,167309,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 13:00:00+00:00,167310,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 13:15:00+00:00,167311,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 13:30:00+00:00,167312,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 13:45:00+00:00,167313,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 14:00:00+00:00,167314,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 14:15:00+00:00,167315,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 14:30:00+00:00,167316,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 14:45:00+00:00,167317,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 15:00:00+00:00,167318,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 15:15:00+00:00,167319,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 15:30:00+00:00,167320,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 15:45:00+00:00,167321,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 16:00:00+00:00,167322,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 16:15:00+00:00,167323,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 16:30:00+00:00,167324,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 16:45:00+00:00,167325,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 17:00:00+00:00,167326,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 17:15:00+00:00,167327,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 17:30:00+00:00,167328,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 17:45:00+00:00,167329,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 18:00:00+00:00,167330,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 18:15:00+00:00,167331,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 18:30:00+00:00,167332,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 18:45:00+00:00,167333,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 19:00:00+00:00,167334,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 19:15:00+00:00,167335,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 19:30:00+00:00,167336,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 19:45:00+00:00,167337,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 20:00:00+00:00,167338,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 20:15:00+00:00,167339,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 20:30:00+00:00,167340,0.0,0.0,0.0,,0.0,0,0,0
2025-10-10 20:45:00+00:00,167341,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 21:00:00+00:00,167342,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 21:15:00+00:00,167343,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 21:30:00+00:00,167344,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 21:45:00+00:00,167345,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 22:00:00+00:00,167346,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 22:15:00+00:00,167347,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 22:30:00+00:00,167348,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 22:45:00+00:00,167349,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 23:00:00+00:00,167350,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 23:15:00+00:00,167351,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 23:30:00+00:00,167352,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-10 23:45:00+00:00,167353,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 00:00:00+00:00,167354,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 00:15:00+00:00,167355,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 00:30:00+00:00,167356,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 00:45:00+00:00,167357,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 01:00:00+00:00,167358,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 01:15:00+00:00,167359,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 01:30:00+00:00,167360,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 01:45:00+00:00,167361,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 02:00:00+00:00,167362,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 02:15:00+00:00,167363,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 02:30:00+00:00,167364,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 02:45:00+00:00,167365,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 03:00:00+00:00,167366,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 03:15:00+00:00,167367,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 03:30:00+00:00,167368,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 03:45:00+00:00,167369,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 04:00:00+00:00,167370,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 04:15:00+00:00,167371,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 04:30:00+00:00,167372,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 04:45:00+00:00,167373,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 05:00:00+00:00,167374,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 05:15:00+00:00,167375,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 05:30:00+00:00,167376,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 05:45:00+00:00,167377,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 06:00:00+00:00,167378,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 06:15:00+00:00,167379,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 06:30:00+00:00,167380,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 06:45:00+00:00,167381,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 07:00:00+00:00,167382,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 07:15:00+00:00,167383,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 07:30:00+00:00,167384,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 07:45:00+00:00,167385,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 08:00:00+00:00,167386,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 08:15:00+00:00,167387,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 08:30:00+00:00,167388,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 08:45:00+00:00,167389,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 09:00:00+00:00,167390,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 09:15:00+00:00,167391,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 09:30:00+00:00,167392,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 09:45:00+00:00,167393,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 10:00:00+00:00,167394,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 10:15:00+00:00,167395,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 10:30:00+00:00,167396,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 10:45:00+00:00,167397,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 11:00:00+00:00,167398,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 11:15:00+00:00,167399,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 11:30:00+00:00,167400,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 11:45:00+00:00,167401,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 12:00:00+00:00,167402,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 12:15:00+00:00,167403,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 12:30:00+00:00,167404,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 12:45:00+00:00,167405,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 13:00:00+00:00,167406,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 13:15:00+00:00,167407,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 13:30:00+00:00,167408,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 13:45:00+00:00,167409,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 14:00:00+00:00,167410,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 14:15:00+00:00,167411,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 14:30:00+00:00,167412,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 14:45:00+00:00,167413,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 15:00:00+00:00,167414,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 15:15:00+00:00,167415,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 15:30:00+00:00,167416,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 15:45:00+00:00,167417,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 16:00:00+00:00,167418,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 16:15:00+00:00,167419,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 16:30:00+00:00,167420,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 16:45:00+00:00,167421,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 17:00:00+00:00,167422,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 17:15:00+00:00,167423,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 17:30:00+00:00,167424,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 17:45:00+00:00,167425,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 18:00:00+00:00,167426,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 18:15:00+00:00,167427,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 18:30:00+00:00,167428,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 18:45:00+00:00,167429,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 19:00:00+00:00,167430,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 19:15:00+00:00,167431,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 19:30:00+00:00,167432,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 19:45:00+00:00,167433,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 20:00:00+00:00,167434,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 20:15:00+00:00,167435,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 20:30:00+00:00,167436,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 20:45:00+00:00,167437,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 21:00:00+00:00,167438,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 21:15:00+00:00,167439,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 21:30:00+00:00,167440,0.0,0.0,0.0,0.0,0.0,0,1,0
2025-10-11 21:45:00+00:00,167441,0.0,0.0,0.0,,0.0,0,0,0
2025-10-11 22:00:00+00:00,167442,0.0,0.0,0.0,,0.0,0,0,0
2025-10-11 22:15:00+00:00,167443,0.0,0.0,0.0,,0.0,0,0,0
2025-10-11 22:30:00+00:00,167444,0.0,0.0,0.0,,0.0,0,0,0
2025-10-11 22:45:00+00:00,167445,0.0,0.0,0.0,,0.0,0,0,0
2025-10-11 23:00:00+00:00,167446,0.0,0.0,0.0,,0.0,0,0,0
2025-10-11 23:15:00+00:00,167447,0.0,0.0,0.0,,0.0,0,0,0
2025-10-11 23:30:00+00:00,167448,0.0,0.0,0.0,,0.0,0,0,0
2025-10-11 23:45:00+00:00,167449,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 00:00:00+00:00,167450,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 00:15:00+00:00,167451,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 00:30:00+00:00,167452,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 00:45:00+00:00,167453,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 01:00:00+00:00,167454,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 01:15:00+00:00,167455,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 01:30:00+00:00,167456,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 01:45:00+00:00,167457,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 02:00:00+00:00,167458,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 02:15:00+00:00,167459,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 02:30:00+00:00,167460,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 02:45:00+00:00,167461,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 03:00:00+00:00,167462,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 03:15:00+00:00,167463,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 03:30:00+00:00,167464,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 03:45:00+00:00,167465,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 04:00:00+00:00,167466,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 04:15:00+00:00,167467,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 04:30:00+00:00,167468,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 04:45:00+00:00,167469,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 05:00:00+00:00,167470,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 05:15:00+00:00,167471,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 05:30:00+00:00,167472,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 05:45:00+00:00,167473,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 06:00:00+00:00,167474,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 06:15:00+00:00,167475,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 06:30:00+00:00,167476,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 06:45:00+00:00,167477,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 07:00:00+00:00,167478,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 07:15:00+00:00,167479,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 07:30:00+00:00,167480,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 07:45:00+00:00,167481,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 08:00:00+00:00,167482,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 08:15:00+00:00,167483,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 08:30:00+00:00,167484,0.0,0.0,0.0,,0.0,0,0,0
2025-10-12 08:45:00+00:00,167485,0.0,0.0,0.0,,0.0,0,0,0
